date,away,home,amp,afg,afga,afg_pct,afg3,afg3a,afg3_pct,aft,afta,aft_pct,aord,adrb,atrb,aast,astl,ablk,atov,apf,apts,hmp,hfg,hfga,hfg_pct,hfg3,hfg3a,fhg3_pct,hft,hfta,hft_pct,hord,hdrb,htrb,hast,hstl,hblk,htov,hpf,hpts
2016-02-04,Lakers,Pelicans,240,39,81,.481,7,20,.350,14,20,.700,9,39,48,14,4,0,16,22,99,240,39,85,.459,4,20,.200,14,26,.538,7,33,40,16,8,4,7,21,96
2016-02-04,Rockets,Suns,240,37,86,.430,15,42,.357,22,32,.688,18,31,49,24,16,5,16,23,111,240,32,83,.386,11,29,.379,30,32,.938,18,36,54,22,9,1,24,26,105
2016-02-04,Raptors,Trailblazers,240,40,85,.471,12,19,.632,18,25,.720,12,33,45,23,7,6,14,18,110,240,38,81,.469,10,25,.400,17,23,.739,10,30,40,21,8,6,14,20,103
2016-02-05,Pacers,Hawks,240,38,91,.418,13,31,.419,7,9,.778,19,34,53,23,6,4,19,18,96,240,39,76,.513,10,27,.370,14,20,.700,3,29,32,29,10,5,15,16,102
2016-02-05,Kings,Nets,240,45,89,.506,8,26,.308,21,22,.955,5,26,31,30,15,3,11,19,119,240,48,86,.558,18,28,.643,14,15,.933,11,35,46,29,5,4,21,20,128
2016-02-05,Heat,Hornets,240,43,94,.457,0,9,.000,12,18,.667,8,40,48,20,7,12,8,16,98,240,36,81,.444,10,26,.385,13,15,.867,3,38,41,23,5,10,12,16,95
2016-02-05,Celtics,Cavaliers,240,38,88,.432,7,20,.350,21,25,.840,11,38,49,21,6,5,15,27,104,240,37,87,.425,8,30,.267,21,35,.600,15,32,47,21,8,6,14,25,103
2016-02-05,Spurs,Mavericks,240,41,80,.513,12,22,.545,22,25,.880,8,34,42,19,6,4,13,23,116,240,33,73,.452,3,15,.200,21,27,.778,5,31,36,17,7,2,15,23,90
2016-02-05,Bulls,Nuggets,240,43,93,.462,5,12,.417,19,27,.704,11,29,40,21,5,7,10,31,110,240,39,87,.448,6,18,.333,31,44,.705,13,35,48,22,5,8,10,24,115
2016-02-05,Grizzlies,Knicks,240,33,76,.434,4,18,.222,21,24,.875,4,33,37,17,8,5,9,18,91,240,30,80,.375,10,29,.345,15,17,.882,14,33,47,15,2,6,14,23,85
2016-02-05,Clippers,Magic,240,40,74,.541,8,27,.296,19,23,.826,6,38,44,15,13,8,22,23,107,240,34,81,.420,4,20,.200,21,28,.750,11,28,39,19,6,1,18,20,93
2016-02-05,Bucks,Jazz,240,30,71,.423,7,14,.500,14,21,.667,7,34,41,9,12,7,20,17,81,240,30,77,.390,8,27,.296,16,23,.696,12,33,45,13,15,8,15,18,84
2016-02-05,Sixers,Wizards,240,37,87,.425,9,26,.346,11,14,.786,6,32,38,23,7,8,15,18,94,240,44,84,.524,6,22,.273,12,20,.600,9,37,46,26,7,4,13,15,106
2016-02-06,Wizards,Hornets,240,38,86,.442,9,25,.360,19,24,.792,8,36,44,22,9,5,11,21,104,240,38,81,.469,12,27,.444,20,25,.800,7,36,43,23,7,5,15,21,108
2016-02-06,Pelicans,Cavaliers,240,34,87,.391,5,23,.217,11,16,.688,13,29,42,18,5,2,8,16,84,240,39,90,.433,14,41,.341,7,7,1.000,10,39,49,21,6,6,12,17,99
2016-02-06,Thunder,Warriors,240,36,85,.424,7,22,.318,29,37,.784,12,38,50,22,10,5,15,18,108,240,48,97,.495,7,26,.269,13,20,.650,13,33,46,24,7,4,10,23,116
2016-02-06,Trailblazers,Rockets,240,35,87,.402,11,35,.314,15,23,.652,20,34,54,21,15,6,21,21,96,240,25,77,.325,7,36,.194,22,30,.733,12,31,43,13,13,4,23,21,79
2016-02-06,Pistons,Pacers,240,38,79,.481,12,33,.364,16,31,.516,11,27,38,14,7,3,14,26,104,240,41,76,.539,6,11,.545,24,29,.828,8,33,41,21,7,1,16,25,112
2016-02-06,Mavericks,Grizzlies,265,38,88,.432,15,38,.395,23,33,.697,9,33,42,26,6,1,5,21,114,265,44,88,.500,9,23,.391,13,23,.565,7,44,51,27,3,4,11,24,110
2016-02-06,Bulls,Timberwolves,240,40,85,.471,8,20,.400,17,19,.895,9,22,31,27,5,4,11,17,105,240,45,87,.517,1,12,.083,21,22,.955,14,31,45,24,7,4,9,15,112
2016-02-06,Nets,Sixers,240,35,76,.461,5,15,.333,23,26,.885,9,27,36,19,5,5,19,17,98,240,38,81,.469,10,29,.345,17,22,.773,13,29,42,17,12,8,14,21,103
2016-02-06,Jazz,Suns,240,34,78,.436,5,16,.313,25,31,.806,10,34,44,14,7,7,9,26,98,240,30,80,.375,9,24,.375,20,26,.769,12,27,39,19,3,6,10,23,89
2016-02-06,Lakers,Spurs,240,34,86,.395,10,30,.333,24,27,.889,13,33,46,19,5,3,8,22,102,240,39,88,.443,8,24,.333,20,25,.800,15,36,51,27,4,6,10,19,106
2016-02-07,Kings,Celtics,240,47,95,.495,10,26,.385,15,19,.789,7,25,32,32,15,5,14,18,119,240,51,91,.560,13,24,.542,13,15,.867,12,37,49,34,9,5,24,19,128
2016-02-07,Clippers,Heat,240,37,81,.457,9,25,.360,17,33,.515,7,35,42,17,8,5,6,25,100,240,33,83,.398,7,17,.412,20,29,.690,13,40,53,14,2,0,13,21,93
2016-02-07,Nuggets,Knicks,240,37,86,.430,5,21,.238,22,28,.786,11,37,48,20,6,3,7,19,101,240,37,84,.440,8,22,.364,14,20,.700,10,36,46,19,2,6,10,24,96
2016-02-07,Hawks,Magic,240,35,91,.385,13,28,.464,11,15,.733,18,32,50,22,7,7,16,13,94,240,39,85,.459,7,25,.280,11,12,.917,8,35,43,24,9,10,18,13,96
2016-02-08,Magic,Hawks,265,46,93,.495,9,29,.310,16,22,.727,6,41,47,37,11,8,13,22,117,265,43,92,.467,12,29,.414,12,20,.600,8,39,47,31,9,4,14,20,110
2016-02-08,Nuggets,Nets,240,42,90,.467,9,25,.360,11,13,.846,12,30,42,24,10,2,12,16,104,240,42,81,.519,9,19,.474,12,15,.800,8,31,39,23,6,6,15,11,105
2016-02-08,Bulls,Hornets,240,35,90,.389,10,25,.400,11,14,.786,8,33,41,25,5,8,7,22,91,240,35,80,.438,14,36,.389,24,31,.774,10,46,56,20,6,8,13,19,108
2016-02-08,Kings,Cavaliers,240,36,82,.439,9,23,.391,19,29,.655,8,36,44,28,11,4,17,23,100,240,45,94,.479,16,35,.457,14,19,.737,12,41,53,27,7,5,14,25,120
2016-02-08,Raptors,Pistons,240,39,70,.557,11,20,.550,14,17,.824,2,34,36,22,11,2,15,22,103,240,36,80,.450,8,28,.286,9,17,.529,11,28,39,22,7,2,16,18,89
2016-02-08,Lakers,Pacers,240,29,93,.312,8,35,.229,21,26,.808,14,37,51,13,10,2,12,24,87,240,31,78,.397,4,27,.148,23,33,.697,8,45,53,13,8,5,16,21,89
2016-02-08,Trailblazers,Grizzlies,265,44,89,.494,10,29,.345,14,20,.700,8,29,37,22,9,6,13,23,112,265,43,86,.500,7,19,.368,13,19,.684,5,34,39,18,5,3,15,24,106
2016-02-08,Pelicans,Timberwolves,240,47,97,.485,10,24,.417,12,20,.600,9,32,41,22,7,3,4,25,116,240,36,81,.444,2,12,.167,28,35,.800,11,39,50,24,0,9,12,23,102
2016-02-08,Clippers,Sixers,265,35,95,.368,5,22,.227,23,31,.742,14,38,52,21,12,4,12,22,98,265,34,90,.378,6,25,.240,18,21,.857,11,43,54,20,7,5,20,31,92
2016-02-08,Thunder,Suns,240,42,85,.494,15,33,.455,23,30,.767,14,24,38,23,8,5,14,29,122,240,37,73,.507,1,11,.091,31,39,.795,9,27,36,22,9,4,17,30,106
2016-02-09,Jazz,Mavericks,265,48,92,.522,6,26,.231,19,27,.704,13,31,44,23,3,2,10,25,121,265,36,75,.480,11,29,.379,36,41,.878,6,30,36,24,5,1,11,21,119
2016-02-09,Rockets,Warriors,240,37,87,.425,13,33,.394,23,35,.657,13,30,43,24,8,4,12,22,110,240,44,94,.468,12,34,.353,23,26,.885,14,35,49,28,5,6,12,26,123
2016-02-09,Spurs,Heat,240,47,89,.528,6,14,.429,19,26,.731,11,32,43,25,10,4,10,17,119,240,40,70,.571,4,12,.333,17,24,.708,1,30,31,21,7,5,17,20,101
2016-02-09,Celtics,Bucks,240,39,84,.464,10,29,.345,23,24,.958,13,31,44,28,11,2,18,23,111,240,45,88,.511,7,19,.368,15,23,.652,11,27,38,25,5,6,14,20,112
2016-02-09,Wizards,Knicks,240,39,78,.500,16,26,.615,17,25,.680,2,30,32,26,8,4,10,18,111,240,44,83,.530,8,26,.308,12,14,.857,7,39,46,22,6,5,15,20,108
2016-02-10,Clippers,Celtics,265,44,85,.518,12,30,.400,34,50,.680,9,35,44,25,7,9,14,29,134,265,47,95,.495,13,33,.394,32,37,.865,8,35,43,34,5,2,10,33,139
2016-02-10,Grizzlies,Nets,240,45,86,.523,9,20,.450,10,12,.833,10,25,35,26,15,2,10,18,109,240,33,71,.465,11,22,.500,13,19,.684,8,27,35,25,4,2,20,12,90
2016-02-10,Hawks,Bulls,240,43,90,.478,13,33,.394,14,15,.933,11,35,46,25,16,7,12,14,113,240,38,86,.442,5,14,.357,9,12,.750,11,34,45,21,7,3,18,17,90
2016-02-10,Lakers,Cavaliers,240,38,86,.442,13,28,.464,22,27,.815,11,33,44,16,5,3,11,19,111,240,48,94,.511,13,31,.419,11,18,.611,13,33,46,26,6,1,6,20,120
2016-02-10,Nuggets,Pistons,240,39,83,.470,6,19,.316,19,24,.792,8,39,47,25,10,3,12,13,103,240,38,88,.432,10,27,.370,6,7,.857,7,35,42,21,5,8,14,19,92
2016-02-10,Hornets,Pacers,240,45,87,.517,12,28,.429,15,19,.789,10,35,45,24,6,8,13,13,117,240,40,92,.435,4,18,.222,11,15,.733,12,27,39,19,7,4,11,14,95
2016-02-10,Raptors,Timberwolves,240,39,86,.453,10,31,.323,24,32,.750,11,29,40,19,3,10,6,34,112,240,35,76,.461,4,14,.286,43,53,.811,12,33,45,22,5,6,7,21,117
2016-02-10,Jazz,Pelicans,240,33,70,.471,7,21,.333,23,30,.767,8,36,44,19,6,3,17,21,96,240,39,82,.476,8,19,.421,14,21,.667,9,31,40,23,9,3,9,21,100
2016-02-10,Spurs,Magic,240,38,89,.427,8,20,.400,14,15,.933,11,33,44,24,6,11,13,14,98,240,37,91,.407,8,20,.400,14,16,.875,13,37,50,26,7,7,15,18,96
2016-02-10,Kings,Sixers,240,44,87,.506,4,16,.250,22,29,.759,15,29,44,29,7,6,13,16,114,240,42,91,.462,15,35,.429,11,17,.647,18,26,44,29,9,10,19,21,110
2016-02-10,Warriors,Suns,240,37,89,.416,14,40,.350,24,29,.828,8,42,50,24,12,7,13,22,112,240,41,93,.441,6,21,.286,16,22,.727,10,40,50,21,7,6,18,23,104
2016-02-10,Rockets,Trailblazers,240,37,77,.481,11,34,.324,18,34,.529,8,32,40,23,6,3,20,22,103,240,41,89,.461,8,28,.286,26,34,.765,16,33,49,21,11,2,13,27,116
2016-02-11,Wizards,Bucks,240,34,88,.386,6,32,.188,18,24,.750,9,29,38,25,8,6,14,24,92,240,36,82,.439,4,14,.286,23,32,.719,15,43,58,24,10,4,18,19,99
2016-02-11,Pelicans,Thunder,240,38,88,.432,3,16,.188,16,24,.667,7,24,31,17,13,2,7,17,95,240,45,86,.523,12,32,.375,19,23,.826,9,41,50,28,4,7,18,20,121
2016-02-18,Bulls,Cavaliers,240,37,93,.398,8,21,.381,13,22,.591,15,34,49,12,4,4,13,19,95,240,42,91,.462,7,24,.292,15,17,.882,11,41,52,21,8,8,10,22,106
2016-02-18,Spurs,Clippers,240,35,83,.422,4,17,.235,12,15,.800,5,28,33,19,11,2,15,16,86,240,39,78,.500,12,25,.480,15,20,.750,8,37,45,23,8,7,18,20,105
2016-02-18,Jazz,Wizards,240,31,77,.403,4,15,.267,23,29,.793,12,36,48,20,9,6,23,21,89,240,42,86,.488,7,18,.389,12,21,.571,6,30,36,25,14,10,11,20,103
2016-02-19,Heat,Hawks,240,44,88,.500,8,20,.400,19,28,.679,10,36,46,27,13,1,14,12,115,240,41,87,.471,16,36,.444,13,13,1.000,8,34,42,27,7,4,21,23,111
2016-02-19,Knicks,Nets,240,36,82,.439,10,26,.385,16,18,.889,8,36,44,20,6,6,16,17,98,240,42,86,.488,8,17,.471,17,20,.850,7,35,42,26,14,6,7,17,109
2016-02-19,Raptors,Bulls,240,38,88,.432,5,18,.278,25,34,.735,11,34,45,22,7,7,8,19,106,240,48,93,.516,7,16,.438,13,20,.650,11,38,49,32,4,6,9,27,116
2016-02-19,Spurs,Lakers,240,48,88,.545,6,12,.500,17,18,.944,13,26,39,30,6,9,10,20,119,240,40,81,.494,10,22,.455,23,26,.885,12,24,36,20,5,4,15,17,113
2016-02-19,Timberwolves,Grizzlies,240,31,75,.413,11,26,.423,31,31,1.000,11,31,42,25,7,6,20,25,104,240,40,82,.488,7,21,.333,22,28,.786,11,31,42,17,13,5,14,24,109
2016-02-19,Hornets,Bucks,240,37,86,.430,9,31,.290,15,18,.833,8,29,37,13,13,6,17,16,98,240,36,81,.444,7,19,.368,16,21,.762,12,35,47,22,7,11,22,17,95
2016-02-19,Sixers,Pelicans,240,40,76,.526,12,27,.444,22,26,.846,3,29,32,20,11,4,19,27,114,240,41,81,.506,7,17,.412,32,40,.800,11,31,42,22,12,4,16,22,121
2016-02-19,Pacers,Thunder,240,39,88,.443,9,22,.409,14,22,.636,10,35,45,27,8,8,11,14,101,240,42,96,.438,5,26,.192,9,10,.900,9,39,48,28,6,4,13,21,98
2016-02-19,Mavericks,Magic,265,37,89,.416,19,41,.463,11,18,.611,6,39,45,23,8,6,18,12,104,265,41,102,.402,13,35,.371,15,17,.882,14,49,63,25,10,4,12,20,110
2016-02-19,Rockets,Suns,240,37,78,.474,7,24,.292,35,56,.625,13,38,51,20,16,4,20,32,116,240,30,82,.366,11,35,.314,29,35,.829,9,31,40,23,7,6,20,33,100
2016-02-19,Warriors,Trailblazers,240,36,92,.391,12,34,.353,21,28,.750,14,33,47,25,7,4,20,17,105,240,52,97,.536,17,30,.567,16,23,.696,8,40,48,28,12,4,13,21,137
2016-02-19,Nuggets,Kings,240,42,90,.467,8,24,.333,18,26,.692,9,35,44,26,12,5,18,26,110,240,41,83,.494,10,21,.476,24,31,.774,7,38,45,16,12,8,22,24,116
2016-02-19,Celtics,Jazz,240,30,81,.370,7,25,.280,26,36,.722,8,26,34,18,8,3,7,31,93,240,37,68,.544,10,23,.435,27,44,.614,8,43,51,22,4,8,15,26,111
2016-02-19,Pistons,Wizards,240,35,82,.427,7,23,.304,9,17,.529,6,35,41,13,2,3,12,20,86,240,36,78,.462,7,22,.318,19,26,.731,8,39,47,26,5,5,9,20,98
2016-02-20,Bucks,Hawks,290,46,104,.442,3,17,.176,22,32,.688,17,48,65,23,12,10,17,21,117,290,44,106,.415,9,41,.220,12,18,.667,10,39,49,31,11,8,16,27,109
2016-02-20,Warriors,Clippers,240,42,82,.512,11,31,.355,20,26,.769,6,33,39,32,8,2,14,19,115,240,42,94,.447,13,36,.361,15,18,.833,15,34,49,24,9,2,14,24,112
2016-02-20,Wizards,Heat,240,40,99,.404,3,22,.136,11,21,.524,12,33,45,13,5,4,6,23,94,240,47,96,.490,2,13,.154,18,28,.643,19,48,67,23,2,9,7,20,114
2016-02-20,Knicks,Timberwolves,240,42,83,.506,5,17,.294,14,16,.875,11,40,51,17,4,7,16,19,103,240,36,84,.429,5,12,.417,18,25,.720,7,24,31,24,9,6,7,11,95
2016-02-21,Hornets,Nets,240,40,79,.506,10,27,.370,14,15,.933,6,35,41,23,7,1,15,21,104,240,35,81,.432,5,22,.227,21,24,.875,9,33,42,23,8,4,14,15,96
2016-02-21,Lakers,Bulls,240,43,93,.462,7,21,.333,22,33,.667,17,27,44,13,5,4,7,20,115,240,44,79,.557,13,19,.684,25,26,.962,8,30,38,30,2,7,8,21,126
2016-02-21,Sixers,Mavericks,240,37,77,.481,12,28,.429,17,27,.630,8,27,35,19,8,4,15,31,103,240,41,85,.482,13,34,.382,34,36,.944,14,34,48,23,8,3,10,19,129
2016-02-21,Celtics,Nuggets,240,47,97,.485,10,32,.313,17,20,.850,15,33,48,32,11,2,17,25,121,240,34,73,.466,6,21,.286,27,34,.794,6,30,36,19,11,5,24,26,101
2016-02-21,Pelicans,Pistons,240,41,86,.477,4,20,.200,25,29,.862,11,40,51,23,5,2,15,20,111,240,37,89,.416,12,33,.364,20,32,.625,11,30,41,18,9,6,11,25,106
2016-02-21,Cavaliers,Thunder,240,41,80,.513,10,23,.435,23,27,.852,13,36,49,25,4,1,12,21,115,240,37,90,.411,5,21,.238,13,19,.684,14,25,39,22,9,7,10,23,92
2016-02-21,Pacers,Magic,240,41,82,.500,9,24,.375,14,21,.667,5,39,44,26,7,6,21,25,105,240,38,91,.418,7,25,.280,19,29,.655,11,34,45,27,12,3,14,23,102
2016-02-21,Spurs,Suns,240,43,82,.524,10,16,.625,22,34,.647,8,34,42,23,10,9,12,20,118,240,43,93,.462,9,24,.375,16,22,.727,13,33,46,26,6,5,13,30,111
2016-02-21,Jazz,Trailblazers,240,43,86,.500,8,16,.500,17,23,.739,12,26,38,19,6,10,11,26,111,240,39,90,.433,12,32,.375,25,38,.658,23,25,48,20,7,6,12,21,115
2016-02-21,Grizzlies,Raptors,240,28,76,.368,3,20,.150,26,32,.813,10,34,44,13,6,3,13,25,85,240,33,81,.407,7,28,.250,25,31,.806,9,38,47,12,4,2,12,22,98
2016-02-22,Warriors,Hawks,240,39,89,.438,14,45,.311,10,12,.833,6,37,43,30,14,8,13,17,102,240,36,86,.419,10,34,.294,10,16,.625,8,39,47,23,7,7,17,17,92
2016-02-22,Pistons,Cavaliers,240,37,80,.463,8,25,.320,14,21,.667,6,37,43,17,10,3,13,15,96,240,34,79,.430,8,26,.308,12,13,.923,5,35,40,19,8,2,17,21,88
2016-02-22,Suns,Clippers,240,31,88,.352,7,24,.292,15,20,.750,10,31,41,20,8,2,16,27,84,240,44,80,.550,13,24,.542,23,35,.657,10,43,53,29,9,10,16,20,124
2016-02-22,Pacers,Heat,265,36,92,.391,5,15,.333,16,25,.640,7,38,45,17,8,6,12,26,93,265,38,100,.380,2,13,.154,23,34,.676,20,46,66,19,8,8,14,24,101
2016-02-22,Lakers,Bucks,240,28,76,.368,12,29,.414,33,43,.767,11,35,46,18,7,2,17,24,101,240,44,86,.512,5,16,.313,15,25,.600,7,37,44,32,10,8,8,27,108
2016-02-22,Celtics,Timberwolves,240,49,101,.485,10,28,.357,14,17,.824,10,28,38,33,13,2,11,27,122,240,43,83,.518,8,15,.533,30,40,.750,15,36,51,24,5,6,17,17,124
2016-02-22,Raptors,Knicks,240,46,87,.529,11,25,.440,19,25,.760,13,34,47,26,7,6,6,19,122,240,37,84,.440,6,20,.300,15,23,.652,12,28,40,18,2,3,8,20,95
2016-02-23,Kings,Nuggets,240,43,83,.518,7,17,.412,21,28,.750,6,44,50,28,9,12,16,18,114,240,41,100,.410,10,27,.370,18,22,.818,12,32,44,27,10,3,12,25,110
2016-02-23,Magic,Sixers,240,41,85,.482,7,14,.500,35,41,.854,13,30,43,26,11,2,11,22,124,240,43,79,.544,10,21,.476,19,26,.731,6,30,36,23,7,4,22,29,115
2016-02-23,Nets,Trailblazers,240,43,90,.478,3,12,.250,15,19,.789,12,35,47,18,10,2,13,20,104,240,40,80,.500,10,23,.435,22,25,.880,7,33,40,24,6,6,15,18,112
2016-02-23,Rockets,Jazz,265,36,87,.414,11,34,.324,31,41,.756,11,24,35,17,15,4,14,28,114,265,38,74,.514,10,24,.417,31,38,.816,8,33,41,22,11,4,21,29,117
2016-02-23,Pelicans,Wizards,240,29,83,.349,6,23,.261,25,33,.758,8,40,48,17,8,4,16,17,89,240,43,94,.457,12,26,.462,11,17,.647,7,48,55,29,9,4,14,24,109
2016-02-24,Wizards,Bulls,240,38,90,.422,9,28,.321,19,26,.731,9,33,42,19,11,4,11,22,104,240,44,88,.500,8,23,.348,13,16,.813,7,43,50,26,6,2,15,22,109
2016-02-24,Hornets,Cavaliers,240,37,76,.487,10,29,.345,19,27,.704,8,35,43,23,7,2,14,20,103,240,45,91,.495,13,32,.406,11,17,.647,12,35,47,26,11,1,9,20,114
2016-02-24,Thunder,Mavericks,240,43,89,.483,12,33,.364,18,22,.818,14,38,52,28,5,5,13,27,116,240,35,86,.407,9,28,.321,24,30,.800,13,29,42,26,10,4,10,21,103
2016-02-24,Sixers,Pistons,240,33,83,.398,7,23,.304,18,26,.692,10,30,40,18,8,4,14,24,91,240,39,83,.470,11,28,.393,22,34,.647,10,40,50,22,10,1,16,19,111
2016-02-24,Knicks,Pacers,240,35,77,.455,13,26,.500,22,25,.880,8,30,38,22,4,5,13,17,105,240,46,91,.505,3,15,.200,13,16,.813,9,34,43,22,8,4,8,19,108
2016-02-24,Nuggets,Clippers,240,34,90,.378,6,24,.250,13,17,.765,14,43,57,18,11,2,16,14,87,240,30,85,.353,13,46,.283,8,14,.571,9,38,47,19,13,9,17,20,81
2016-02-24,Lakers,Grizzlies,240,39,88,.443,17,39,.436,24,33,.727,15,30,45,16,5,3,7,21,119,240,48,85,.565,13,27,.481,19,29,.655,9,37,46,26,6,4,9,20,128
2016-02-24,Warriors,Heat,240,42,90,.467,13,28,.464,21,25,.840,9,34,43,23,7,2,13,24,118,240,40,86,.465,6,14,.429,26,31,.839,11,35,46,19,8,8,12,23,112
2016-02-24,Spurs,Kings,240,44,85,.518,8,19,.421,12,15,.800,6,44,50,26,13,8,16,16,108,240,39,96,.406,6,18,.333,8,15,.533,10,34,44,27,13,1,14,14,92
2016-02-24,Timberwolves,Raptors,240,37,74,.500,6,10,.600,25,33,.758,11,25,36,25,8,4,15,22,105,240,41,85,.482,10,26,.385,22,26,.846,13,26,39,21,7,7,12,22,114
2016-02-25,Bucks,Celtics,240,42,87,.483,4,15,.267,19,25,.760,7,28,35,26,9,7,14,27,107,240,41,84,.488,5,23,.217,25,33,.758,9,33,42,21,9,3,16,21,112
2016-02-25,Thunder,Pelicans,240,47,86,.547,8,19,.421,17,22,.773,9,27,36,25,4,6,13,15,119,240,47,90,.522,12,20,.600,17,18,.944,14,25,39,29,5,6,12,25,123
2016-02-25,Warriors,Magic,240,53,88,.602,13,25,.520,11,16,.688,8,34,42,35,9,4,20,21,130,240,41,90,.456,10,26,.385,22,28,.786,8,29,37,23,11,4,15,17,114
2016-02-25,Nets,Suns,240,37,75,.493,8,18,.444,34,42,.810,9,33,42,21,12,8,17,22,116,240,42,98,.429,9,27,.333,13,23,.565,21,29,50,16,10,4,20,29,106
2016-02-25,Rockets,Trailblazers,240,44,82,.537,10,29,.345,21,35,.600,12,34,46,26,14,5,16,25,119,240,37,80,.463,13,35,.371,18,22,.818,11,29,40,22,4,3,21,30,105
2016-02-25,Spurs,Jazz,240,38,79,.481,9,18,.500,11,12,.917,9,34,43,17,5,5,11,16,96,240,33,77,.429,3,17,.176,9,12,.750,4,27,31,15,6,2,11,10,78
2016-02-26,Bulls,Hawks,240,32,88,.364,5,20,.250,19,22,.864,17,32,49,19,3,2,20,20,88,240,37,89,.416,7,34,.206,22,24,.917,13,35,48,28,14,11,11,21,103
2016-02-26,Nuggets,Mavericks,265,43,93,.462,9,29,.310,21,31,.677,18,31,49,18,7,3,15,26,116,265,45,88,.511,11,29,.379,21,27,.778,10,35,45,25,9,1,14,25,122
2016-02-26,Hornets,Pacers,240,36,83,.434,11,28,.393,13,19,.684,6,32,38,23,8,7,14,21,96,240,35,85,.412,4,19,.211,21,24,.875,10,42,52,19,8,3,14,20,95
2016-02-26,Grizzlies,Lakers,240,43,85,.506,13,32,.406,13,15,.867,10,37,47,24,6,7,13,26,112,240,32,78,.410,5,23,.217,26,39,.667,11,27,38,14,9,3,7,14,95
2016-02-26,Magic,Knicks,240,39,93,.419,6,27,.222,11,16,.688,15,32,47,24,6,1,12,24,95,240,37,80,.463,4,16,.250,30,36,.833,11,40,51,18,7,4,11,15,108
2016-02-26,Wizards,Sixers,240,40,94,.426,7,23,.304,16,17,.941,17,38,55,24,7,8,11,19,103,240,35,82,.427,8,25,.320,16,21,.762,7,34,41,21,10,5,11,19,94
2016-02-26,Clippers,Kings,240,43,89,.483,9,29,.310,22,26,.846,11,30,41,18,6,4,8,27,117,240,34,78,.436,12,24,.500,27,37,.730,13,31,44,19,6,3,16,23,107
2016-02-26,Cavaliers,Raptors,240,35,74,.473,12,24,.500,15,21,.714,10,29,39,21,4,0,14,26,97,240,37,73,.507,6,17,.353,19,26,.731,5,29,34,18,6,0,11,23,99
2016-02-27,Heat,Celtics,240,36,87,.414,1,13,.077,16,23,.696,14,40,54,19,7,12,18,19,89,240,39,96,.406,5,16,.313,18,22,.818,12,36,48,26,12,6,11,19,101
2016-02-27,Trailblazers,Bulls,240,38,87,.437,5,21,.238,22,27,.815,8,39,47,20,6,7,10,17,103,240,39,94,.415,7,22,.318,10,12,.833,10,40,50,33,4,6,9,21,95
2016-02-27,Spurs,Rockets,240,37,76,.487,8,19,.421,22,28,.786,7,36,43,24,4,4,13,21,104,240,35,84,.417,8,25,.320,16,22,.727,9,30,39,19,5,4,14,27,94
2016-02-27,Pistons,Bucks,240,37,88,.420,12,30,.400,16,24,.667,17,29,46,24,13,2,10,18,102,240,38,78,.487,7,12,.583,8,12,.667,12,32,44,21,3,7,21,23,91
2016-02-27,Timberwolves,Pelicans,240,42,84,.500,5,15,.333,23,30,.767,7,37,44,28,9,5,11,21,112,240,39,84,.464,10,27,.370,22,26,.846,7,35,42,22,9,4,15,24,110
2016-02-27,Warriors,Thunder,265,45,95,.474,14,32,.438,17,25,.680,4,28,32,25,15,7,11,22,121,265,46,96,.479,9,26,.346,17,26,.654,16,46,62,23,6,4,22,21,118
2016-02-27,Grizzlies,Suns,240,32,80,.400,6,20,.300,36,42,.857,7,27,34,15,11,4,8,26,106,240,37,80,.463,12,32,.375,25,35,.714,16,40,56,19,4,3,18,28,111
2016-02-27,Nets,Jazz,240,40,84,.476,7,15,.467,11,17,.647,8,37,45,23,12,2,19,21,98,240,37,89,.416,5,20,.250,17,25,.680,16,32,48,14,11,9,21,19,96
2016-02-28,Hornets,Hawks,240,27,81,.333,7,32,.219,15,23,.652,10,31,41,16,7,4,6,12,76,240,38,77,.494,8,17,.471,3,5,.600,6,42,48,29,4,5,15,19,87
2016-02-28,Timberwolves,Mavericks,240,34,90,.378,7,23,.304,26,37,.703,23,30,53,19,5,3,15,17,101,240,47,89,.528,13,36,.361,21,21,1.000,8,35,43,34,9,6,8,26,128
2016-02-28,Raptors,Pistons,240,39,80,.488,10,21,.476,13,18,.722,8,24,32,21,5,1,5,24,101,240,41,71,.577,12,23,.522,20,27,.741,7,31,38,28,2,1,10,20,114
2016-02-28,Trailblazers,Pacers,240,41,81,.506,14,24,.583,15,21,.714,8,37,45,19,4,7,12,20,111,240,40,93,.430,3,14,.214,19,25,.760,19,33,52,21,7,5,9,17,102
2016-02-28,Heat,Knicks,240,40,84,.476,1,8,.125,17,21,.810,12,42,54,25,9,4,15,18,98,240,32,87,.368,6,15,.400,11,12,.917,12,27,39,16,8,9,11,23,81
2016-02-28,Sixers,Magic,240,41,77,.532,5,22,.227,29,37,.784,3,31,34,20,6,7,17,21,116,240,49,86,.570,10,16,.625,22,25,.880,6,27,33,28,9,6,12,27,130
2016-02-28,Cavaliers,Wizards,240,32,80,.400,9,29,.310,26,30,.867,6,33,39,20,6,2,14,26,99,240,39,79,.494,11,31,.355,24,34,.706,6,39,45,28,6,2,13,26,113
2016-02-29,Jazz,Celtics,240,38,101,.376,7,24,.292,12,17,.706,15,37,52,23,6,4,9,21,95,240,37,84,.440,6,18,.333,20,29,.690,11,36,47,27,6,13,9,18,100
