,fran_id,pts,opp_fran,opp_pts,game_location,date,A Win,Fran_5_PTS,Opp_5_PTS,fran_elo,opp_elo
30327,Pelicans,82,Sixers,85,A,2004-01-30,0,92.6,89.0,1533.44308999,1426.10645777
30328,Pistons,90,Raptors,89,A,2004-01-30,1,87.0,91.4,1593.37961608,1415.63928459
30329,Suns,100,Wizards,105,A,2004-01-30,0,89.8,96.6,1445.60136514,1356.80197862
30330,Bucks,83,Hawks,93,A,2004-01-31,0,91.2,90.4,1543.60770293,1382.56626494
30331,Nuggets,107,Mavericks,102,A,2004-01-31,1,96.4,103.6,1467.36274163,1640.85404327
30332,Grizzlies,78,Pistons,80,A,2004-01-31,0,86.8,88.8,1521.98383744,1598.66787978
30333,Nets,88,Rockets,77,A,2004-01-31,1,85.2,89.0,1554.51649741,1548.64136598
30334,Celtics,98,Pacers,99,A,2004-01-31,0,95.2,84.0,1453.01947518,1609.8813716
30335,Heat,94,Pelicans,70,A,2004-01-31,1,88.2,93.0,1430.21774071,1520.44836838
30336,Suns,105,Knicks,110,A,2004-01-31,0,93.6,91.0,1433.09974927,1466.85547956
30337,Clippers,115,Magic,106,A,2004-01-31,1,97.0,101.0,1433.0134474,1380.37928422
30338,Bulls,95,Trailblazers,102,A,2004-01-31,0,91.2,95.0,1335.48949362,1503.39697348
30339,Jazz,81,Spurs,85,A,2004-01-31,0,88.0,88.8,1523.81100203,1640.99435081
30340,Kings,110,Thunder,103,A,2004-01-31,1,99.8,98.8,1682.89029905,1497.69538165
30341,Sixers,101,Timberwolves,106,A,2004-02-01,0,89.6,96.0,1439.10117938,1664.05463431
30342,Lakers,84,Raptors,83,A,2004-02-01,1,88.6,86.6,1606.34520841,1410.35102089
30343,Cavaliers,104,Wizards,100,A,2004-02-01,1,95.4,99.6,1381.10112973,1369.3035945
30344,Clippers,101,Hawks,95,A,2004-02-02,1,97.8,91.4,1441.50999834,1396.895708
30345,Trailblazers,97,Nuggets,116,A,2004-02-02,0,93.4,97.6,1508.90833478,1481.97878486
30346,Lakers,72,Pacers,85,A,2004-02-02,0,85.6,84.6,1611.23495437,1615.65018387
30347,Warriors,101,Grizzlies,106,A,2004-02-02,0,92.8,88.0,1460.35048245,1514.15582624
30348,Pistons,102,Heat,100,A,2004-02-02,1,93.4,91.6,1606.49589098,1442.75793306
30349,Nets,91,Pelicans,70,A,2004-02-02,1,90.6,93.0,1564.34741365,1507.90817603
30350,Rockets,79,Suns,99,A,2004-02-02,0,89.2,90.4,1538.81044974,1424.06827176
30351,Bulls,97,Thunder,109,A,2004-02-02,0,92.8,100.8,1329.97813231,1492.57234907
30352,Spurs,83,Jazz,65,A,2004-02-02,1,85.8,86.0,1647.74387441,1517.06147842
30353,Warriors,93,Mavericks,107,A,2004-02-03,0,94.0,101.0,1451.88686203,1626.23800005
30354,Cavaliers,85,Pistons,82,A,2004-02-03,1,95.0,92.2,1390.76169982,1612.10359596
30355,Magic,100,Timberwolves,113,A,2004-02-03,0,101.2,97.0,1371.88273327,1668.35500397
30356,Pacers,90,Knicks,97,A,2004-02-03,0,87.0,89.8,1625.52311019,1475.88695706
30357,Raptors,93,Sixers,80,A,2004-02-03,1,88.0,90.8,1405.46127492,1434.80080972
30358,Thunder,101,Kings,117,A,2004-02-03,0,101.6,101.0,1498.20666103,1688.01333163
30359,Timberwolves,89,Hawks,97,A,2004-02-04,0,95.4,91.0,1671.4270265,1388.1727988
30360,Clippers,95,Celtics,86,A,2004-02-04,1,98.2,96.4,1450.23290754,1447.25066291
30361,Lakers,111,Cavaliers,106,A,2004-02-04,1,89.2,97.6,1601.36202805,1406.39073407
30362,Bucks,89,Rockets,103,A,2004-02-04,0,91.8,87.2,1529.27825987,1525.62295504
30363,Heat,88,Nets,99,A,2004-02-04,0,93.0,90.0,1437.15022808,1572.7371015
30364,Mavericks,113,Pelicans,104,A,2004-02-04,1,103.8,96.0,1631.60250429,1499.51848818
30365,Trailblazers,101,Suns,97,A,2004-02-04,1,94.8,92.8,1498.13478849,1437.25576646
30366,Magic,90,Raptors,110,A,2004-02-04,0,99.6,88.2,1368.81071075,1416.30373301
30367,Bulls,95,Jazz,79,A,2004-02-04,1,93.4,86.4,1324.34382035,1510.6549336
30368,Grizzlies,103,Wizards,101,A,2004-02-04,1,91.0,101.0,1522.61944666,1359.64302441
30369,Lakers,73,Sixers,96,A,2004-02-05,0,87.4,86.6,1606.27355948,1423.95835163
30370,Spurs,96,Thunder,90,A,2004-02-05,1,86.6,97.2,1654.15041924,1493.18413759
30371,Hawks,100,Celtics,96,A,2004-02-06,1,93.2,98.2,1404.89767739,1437.3364967
30372,Nuggets,87,Warriors,96,A,2004-02-06,0,97.4,90.4,1492.75233115,1446.52235779
30373,Bulls,80,Rockets,82,A,2004-02-06,0,89.6,87.0,1339.2452348,1535.72815929
30374,Bucks,85,Grizzlies,105,A,2004-02-06,0,90.4,90.4,1519.17305562,1528.2448588
30375,Cavaliers,92,Timberwolves,103,A,2004-02-06,0,97.4,95.8,1401.47920264,1654.70214791
30376,Magic,99,Nets,120,A,2004-02-06,0,98.6,91.0,1360.16921874,1579.02134081
30377,Pistons,81,Pelicans,92,A,2004-02-06,0,87.2,92.2,1596.47456171,1493.14702487
30378,Thunder,107,Suns,105,A,2004-02-06,1,102.2,98.4,1487.51182278,1428.99028987
30379,Spurs,102,Kings,94,A,2004-02-06,1,91.6,101.6,1659.82273406,1693.03585507
30380,Pacers,83,Raptors,77,A,2004-02-06,1,84.4,88.0,1611.46415343,1424.94522501
30381,Trailblazers,87,Jazz,73,A,2004-02-06,1,94.6,86.2,1506.40026509,1495.75351915
30382,Clippers,100,Wizards,112,A,2004-02-06,0,99.8,102.2,1460.14707375,1354.01761227
30383,Rockets,86,Hawks,77,A,2004-02-07,1,84.4,91.8,1540.6075193,1415.82863808
30384,Wizards,106,Cavaliers,88,A,2004-02-07,1,102.6,99.6,1366.98067197,1397.70271886
30385,Pistons,108,Mavericks,111,A,2004-02-07,0,90.8,101.8,1583.58524201,1637.97396761
30386,Knicks,76,Heat,64,A,2004-02-07,1,88.0,89.6,1489.94591383,1430.86598876
30387,Pelicans,97,Bucks,107,A,2004-02-07,0,95.2,89.8,1506.03634456,1509.43410378
30388,Celtics,110,Sixers,80,A,2004-02-07,1,99.0,91.8,1426.40553601,1438.77189338
30389,Jazz,96,Suns,92,A,2004-02-07,1,88.4,97.6,1486.05986124,1420.65892418
30390,Raptors,84,Warriors,81,A,2004-02-08,1,86.8,89.2,1419.85118257,1457.84516576
30391,Heat,91,Pacers,97,A,2004-02-08,0,90.2,86.8,1422.5502432,1616.55819587
30392,Grizzlies,99,Timberwolves,98,A,2004-02-08,1,93.2,96.2,1537.98381064,1658.4786317
30393,Sixers,87,Nets,99,A,2004-02-08,0,92.8,90.6,1428.41611123,1583.44145878
30394,Clippers,104,Knicks,110,A,2004-02-08,0,103.0,93.4,1447.18401406,1498.2616594
30395,Lakers,98,Magic,96,A,2004-02-08,1,87.6,100.4,1591.46001773,1355.74910078
30396,Thunder,85,Trailblazers,95,A,2004-02-08,0,97.2,93.0,1495.84318846,1516.09392299
30397,Nuggets,92,Kings,115,A,2004-02-08,0,96.4,100.2,1481.42952317,1682.08280595
30398,Mavericks,96,Hawks,102,A,2004-02-09,0,103.4,94.4,1646.42119754,1409.273223
30399,Celtics,89,Cavaliers,97,A,2004-02-09,0,98.4,96.6,1436.76131815,1386.82076474
30400,Grizzlies,83,Nuggets,86,A,2004-02-09,0,94.2,93.2,1551.31926277,1476.63817685
30401,Spurs,85,Rockets,82,A,2004-02-09,1,89.4,83.8,1670.77578317,1547.16293437
30402,Pacers,103,Bulls,84,A,2004-02-10,1,87.8,94.0,1621.4903042,1334.3658748
30403,Knicks,90,Mavericks,105,A,2004-02-10,0,93.0,100.0,1506.8020271,1630.48934243
30404,Lakers,98,Heat,83,A,2004-02-10,1,90.4,91.0,1595.55503629,1417.61813486
30405,Kings,124,Bucks,117,A,2004-02-10,1,105.8,95.6,1686.87415228,1519.33631153
30406,Clippers,84,Timberwolves,96,A,2004-02-10,0,96.8,92.8,1438.64364635,1645.14317957
30407,Pistons,78,Nets,89,A,2004-02-10,0,90.8,88.6,1575.13801208,1589.25376453
30408,Raptors,101,Suns,94,A,2004-02-10,1,90.2,96.8,1430.94039893,1412.51939164
30409,Jazz,86,Trailblazers,81,A,2004-02-10,1,89.4,91.2,1494.19939378,1525.51171915
30410,Warriors,106,Thunder,97,A,2004-02-10,1,94.2,99.0,1446.7559494,1486.4253923
30411,Nets,105,Cavaliers,85,A,2004-02-11,1,91.4,100.6,1598.84770391,1398.24835099
30412,Kings,96,Pistons,94,A,2004-02-11,1,103.0,89.6,1692.39401316,1565.5440727
30413,Suns,99,Warriors,110,A,2004-02-11,0,100.8,93.8,1403.04909459,1457.89279186
30414,Lakers,87,Rockets,102,A,2004-02-11,0,93.4,85.4,1600.83889947,1540.57790614
30415,Clippers,102,Grizzlies,110,A,2004-02-11,0,97.0,94.4,1433.97384053,1539.2022723
30416,Knicks,98,Pelicans,106,A,2004-02-11,0,91.6,96.0,1500.2188921,1496.13413681
30417,Heat,111,Magic,98,A,2004-02-11,1,92.8,99.6,1412.33427169,1351.65408222
30418,Wizards,88,Sixers,113,A,2004-02-11,0,100.2,90.2,1377.86262608,1422.60380548
30419,Timberwolves,77,Jazz,66,A,2004-02-11,1,88.2,88.2,1649.8129854,1505.09820279
30420,Celtics,87,Bulls,107,A,2004-02-12,0,96.2,92.4,1425.3337319,1331.15131405
30421,Nuggets,107,Trailblazers,98,A,2004-02-12,1,93.2,93.2,1488.75516732,1514.61291015
30422,Raptors,74,Thunder,94,A,2004-02-12,0,86.4,93.6,1440.41069598,1475.28854984
30423,Raptors,73,Bulls,75,A,2004-02-17,0,83.0,87.6,1431.41120271,1343.7975977
30424,Sixers,85,Nuggets,106,A,2004-02-17,0,88.6,90.8,1431.32312225,1499.49804189
30425,Wizards,81,Rockets,107,A,2004-02-17,0,95.6,83.8,1369.14330932,1552.29517112
30426,Pelicans,89,Pacers,75,A,2004-02-17,1,95.6,91.2,1506.2517001,1624.70486495
30427,Trailblazers,86,Lakers,89,A,2004-02-17,0,90.2,88.4,1503.87003558,1589.1216345
30428,Mavericks,92,Grizzlies,109,A,2004-02-17,0,99.8,92.2,1637.07247743,1546.26288755
30429,Jazz,85,Heat,97,A,2004-02-17,0,86.2,92.2,1499.03817173,1420.60529952
30430,Magic,104,Bucks,127,A,2004-02-17,0,100.4,99.8,1343.38305439,1513.81645064
30431,Suns,95,Timberwolves,110,A,2004-02-17,0,99.6,89.4,1394.61464145,1655.87301645
30432,Pistons,88,Knicks,92,A,2004-02-17,0,90.2,91.2,1559.04108641,1490.1013288
30433,Celtics,111,Kings,127,A,2004-02-17,0,99.4,105.0,1412.68744825,1698.89699945
30434,Mavericks,114,Cavaliers,98,A,2004-02-18,1,100.0,101.2,1624.51670306,1393.45587347
30435,Bucks,98,Pistons,102,A,2004-02-18,0,101.6,93.6,1519.26994793,1547.08247844
30436,Lakers,100,Warriors,99,A,2004-02-18,1,93.8,95.2,1596.71598361,1466.327245
30437,Hawks,92,Nets,98,A,2004-02-18,0,92.6,92.2,1425.20507812,1603.64018143
30438,Wizards,98,Pelicans,120,A,2004-02-18,0,94.6,92.6,1363.97533087,1519.53482427
30439,Jazz,77,Magic,90,A,2004-02-18,0,84.2,97.8,1486.81827493,1337.9295571
30440,Clippers,86,Trailblazers,101,A,2004-02-18,0,95.2,90.0,1426.91322527,1496.27568646
30441,Spurs,86,Raptors,82,A,2004-02-18,1,90.4,83.6,1677.3608114,1418.94160773
30442,Celtics,100,Clippers,102,A,2004-02-19,0,99.4,95.2,1409.45865377,1418.88353011
30443,Kings,75,Timberwolves,92,A,2004-02-19,0,99.6,86.0,1702.12579393,1659.5098362
30444,Sixers,112,Thunder,101,A,2004-02-19,1,96.4,96.8,1423.2605518,1484.28804311
30445,Kings,91,Bulls,83,A,2004-02-20,1,99.4,86.8,1690.90532266,1356.26719268
30446,Spurs,87,Cavaliers,89,A,2004-02-20,0,91.2,100.2,1681.04651453,1389.272994
30447,Timberwolves,88,Pistons,87,A,2004-02-20,1,83.8,89.6,1670.73030748,1556.28367502
30448,Trailblazers,94,Warriors,93,A,2004-02-20,1,91.8,96.6,1504.30538162,1459.91333721
30449,Sixers,88,Lakers,116,A,2004-02-20,0,92.0,91.8,1434.99921962,1603.12989139
30450,Suns,92,Grizzlies,97,A,2004-02-20,0,96.6,93.6,1390.9778217,1558.81866192
30451,Hawks,92,Heat,125,A,2004-02-20,0,93.2,95.4,1419.93235744,1432.82519632
30452,Jazz,92,Knicks,78,A,2004-02-20,1,83.4,94.4,1472.77730248,1502.05993678
30453,Nuggets,98,Magic,102,A,2004-02-20,0,93.0,97.6,1507.56061234,1351.97052956
30454,Nets,91,Raptors,72,A,2004-02-20,1,90.6,85.0,1608.91290212,1415.25590459
30455,Pacers,96,Wizards,87,A,2004-02-20,1,92.4,93.8,1611.42174079,1358.17569481
30456,Grizzlies,105,Bulls,98,A,2004-02-21,1,94.8,91.8,1564.33155496,1353.72404995
30457,Rockets,88,Mavericks,97,A,2004-02-21,0,85.4,96.0,1557.46314956,1628.69958253
30458,Thunder,92,Warriors,94,A,2004-02-21,0,93.8,98.2,1472.54937529,1451.18413508
30459,Nuggets,81,Heat,97,A,2004-02-21,0,90.8,93.4,1493.35952333,1442.45428082
30460,Clippers,105,Bucks,103,A,2004-02-21,1,95.4,105.6,1428.61232689,1510.06875136
30461,Pelicans,84,Nets,97,A,2004-02-21,0,93.2,90.0,1525.33446033,1613.85252122
30462,Celtics,84,Trailblazers,105,A,2004-02-21,0,94.2,91.4,1399.72985699,1513.03458375
30463,Magic,87,Pistons,86,A,2004-02-22,1,95.4,91.4,1366.17161857,1549.46352543
30464,Hawks,121,Rockets,123,A,2004-02-22,0,97.4,92.4,1410.30327293,1549.48524221
30465,Jazz,80,Pacers,94,A,2004-02-22,0,82.2,91.8,1483.61813444,1615.19781722
30466,Spurs,94,Timberwolves,92,A,2004-02-22,1,90.8,85.8,1664.18952737,1677.55045706
30467,Cavaliers,92,Knicks,86,A,2004-02-22,1,97.4,92.0,1406.12998116,1491.21910482
30468,Lakers,104,Suns,92,A,2004-02-22,1,93.0,98.2,1608.6361245,1385.46492867
30469,Celtics,87,Thunder,108,A,2004-02-22,0,93.8,94.2,1392.88013321,1461.93520821
30470,Kings,96,Raptors,81,A,2004-02-22,1,93.8,84.0,1693.44846539,1410.31628549
30471,Bucks,113,Wizards,85,A,2004-02-22,1,108.8,95.2,1497.76627987,1354.39961838
30472,Pelicans,100,Cavaliers,104,A,2004-02-23,0,93.8,99.6,1517.8284842,1418.53122577
30473,Nuggets,106,Grizzlies,109,A,2004-02-23,0,95.4,99.4,1481.90474782,1568.91725012
30474,Trailblazers,89,Heat,81,A,2004-02-23,1,87.8,91.6,1519.88430753,1453.90905634
30475,Pistons,76,Sixers,66,A,2004-02-23,1,87.4,89.8,1534.62841479,1429.49298652
30476,Sixers,75,Hawks,86,A,2004-02-24,0,87.2,95.2,1422.4299255,1404.10787733
30477,Clippers,91,Mavericks,116,A,2004-02-24,0,96.8,95.0,1440.91479838,1636.67748988
30478,Warriors,96,Pacers,107,A,2004-02-24,0,96.2,92.8,1461.79830216,1621.58189185
30479,Timberwolves,108,Bucks,102,A,2004-02-24,1,92.0,105.6,1667.16608805,1503.85913961
30480,Raptors,74,Nets,86,A,2004-02-24,0,84.0,89.2,1407.03923944,1621.35849735
30481,Trailblazers,94,Magic,91,A,2004-02-24,1,89.4,92.0,1528.00788706,1381.00672921
30482,Knicks,99,Kings,107,A,2004-02-24,0,93.8,94.4,1478.81786021,1696.72551144
30483,Rockets,77,Spurs,86,A,2004-02-24,0,90.8,85.8,1555.68063781,1674.57389638
30484,Thunder,86,Jazz,99,A,2004-02-24,0,90.2,84.0,1469.97340867,1477.23405981
30485,Bucks,106,Celtics,104,A,2004-02-25,1,106.0,97.6,1498.24141701,1384.84193276
30486,Pistons,107,Bulls,88,A,2004-02-25,1,91.2,92.6,1541.69147582,1349.13835479
30487,Lakers,112,Nuggets,111,A,2004-02-25,1,98.0,96.4,1612.97122854,1474.35808992
30488,Cavaliers,84,Rockets,90,A,2004-02-25,0,95.4,90.2,1431.31387593,1548.97505883
30489,Warriors,99,Grizzlies,92,A,2004-02-25,1,96.2,98.8,1456.09828144,1576.46390801
30490,Nets,68,Timberwolves,81,A,2004-02-25,0,81.8,86.6,1625.86911453,1672.78381065
30491,Clippers,93,Pelicans,99,A,2004-02-25,0,95.0,92.8,1436.02012777,1505.04583404
30492,Knicks,95,Suns,113,A,2004-02-25,0,93.2,97.0,1474.37899358,1381.12982462
30493,Jazz,93,Thunder,92,A,2004-02-25,1,85.6,94.0,1487.02511188,1460.18235659
30494,Wizards,76,Raptors,74,A,2004-02-25,1,92.8,84.6,1348.30675863,1402.52862227
30495,Spurs,91,Mavericks,115,A,2004-02-26,0,87.0,95.2,1681.27947536,1641.57216049
30496,Kings,103,Lakers,101,A,2004-02-26,1,92.8,101.4,1701.16437808,1619.18063522
30497,Bulls,87,Wizards,95,A,2004-02-26,0,92.6,94.0,1344.17506161,1359.85484147
30498,Raptors,75,Celtics,88,A,2004-02-27,0,82.4,90.4,1390.98053942,1377.99466544
30499,Hawks,83,Pistons,105,A,2004-02-27,0,92.6,88.2,1414.63473996,1546.654769
30500,Trailblazers,85,Rockets,89,A,2004-02-27,0,89.2,91.0,1534.01247099,1555.71228788
30501,Knicks,94,Clippers,96,A,2004-02-27,0,94.4,96.6,1461.75770766,1427.98111452
30502,Grizzlies,104,Bucks,106,A,2004-02-27,0,101.2,107.2,1563.13176112,1505.08868433
30503,Warriors,81,Timberwolves,91,A,2004-02-27,0,92.4,87.8,1469.43042834,1681.4416447
30504,Pacers,77,Pelicans,89,A,2004-02-27,0,87.6,90.4,1627.28191257,1513.08484728
30505,Cavaliers,112,Magic,107,A,2004-02-27,1,95.0,93.6,1424.57664688,1375.00214528
30506,Jazz,102,Kings,97,A,2004-02-27,1,90.6,98.2,1496.25404884,1708.84753879
30507,Suns,104,Thunder,99,A,2004-02-27,1,98.0,92.4,1393.75111054,1450.95341963
30508,Magic,104,Hawks,99,A,2004-02-28,1,99.0,95.0,1366.41940888,1408.26167732
30509,Warriors,81,Bulls,87,A,2004-02-28,0,89.8,94.2,1464.87322901,1334.62605581
30510,Trailblazers,91,Mavericks,111,A,2004-02-28,0,88.6,95.0,1524.63623106,1652.71007889
30511,Sixers,74,Pacers,81,A,2004-02-28,0,85.0,84.6,1411.90306287,1614.10852043
30512,Pelicans,92,Grizzlies,97,A,2004-02-28,0,89.2,101.2,1526.25823942,1551.47651751
30513,Heat,86,Nets,92,A,2004-02-28,0,86.6,80.6,1445.78547681,1617.21128048
30514,Nuggets,92,Spurs,117,A,2004-02-28,0,97.8,88.2,1468.14868324,1670.14155696
30515,Lakers,122,Wizards,110,A,2004-02-28,1,105.8,98.8,1611.49747451,1369.40384727
30516,Knicks,96,Nuggets,107,A,2004-02-29,0,95.2,97.4,1450.78859032,1463.38537658
30517,Thunder,97,Rockets,80,A,2004-02-29,1,93.4,92.8,1439.32172163,1565.0885278
30518,Pistons,100,Clippers,88,A,2004-02-29,1,90.6,96.6,1553.02783164,1438.95023186
30519,Heat,104,Bucks,108,A,2004-02-29,0,90.4,107.0,1440.35460952,1516.74392793
30520,Lakers,100,Nets,83,A,2004-02-29,1,108.2,82.4,1615.47413832,1622.64214777
30521,Timberwolves,74,Sixers,81,A,2004-02-29,0,85.0,77.4,1685.99884403,1407.14419552
30522,Suns,94,Kings,108,A,2004-02-29,0,97.8,98.8,1405.38280853,1693.39295445
30523,Celtics,91,Raptors,82,A,2004-02-29,1,88.6,82.4,1388.36825499,1380.60694988
30524,Magic,96,Celtics,117,A,2004-03-01,0,98.6,91.0,1377.61793737,1398.14490382
30525,Cavaliers,81,Bulls,92,A,2004-03-01,0,93.8,92.2,1433.15938328,1348.20859692
30526,Grizzlies,81,Spurs,80,A,2004-03-01,1,96.4,87.0,1560.75194913,1674.90486362
30527,Pistons,86,Jazz,94,A,2004-03-01,0,90.4,89.4,1559.85753206,1511.70863318
30528,Pelicans,106,Wizards,111,A,2004-03-01,0,93.6,100.8,1516.9828078,1365.42718347
30529,Lakers,93,Hawks,94,A,2004-03-02,0,106.0,95.2,1625.68042095,1397.06314884
30530,Thunder,96,Mavericks,107,A,2004-03-02,0,95.2,91.4,1452.7913429,1659.18218439
30531,Nets,95,Nuggets,91,A,2004-03-02,1,84.6,100.2,1612.43586514,1473.02297071
30532,Pacers,96,Warriors,88,A,2004-03-02,1,84.6,90.6,1618.86738778,1451.29068789
30533,Raptors,89,Heat,86,A,2004-03-02,1,81.0,89.8,1370.83030104,1432.51851418
30534,Clippers,106,Kings,113,A,2004-03-02,0,96.8,100.8,1432.12053144,1696.59378353
30535,Hawks,80,Cavaliers,112,A,2004-03-03,0,87.0,91.4,1412.83354706,1420.76189112
30536,Lakers,96,Rockets,93,A,2004-03-03,1,102.8,87.8,1609.91002272,1551.61890653
30537,Pacers,101,Clippers,94,A,2004-03-03,1,88.8,98.8,1624.38635474,1428.53845331
30538,Mavericks,97,Timberwolves,121,A,2004-03-03,0,93.2,85.6,1663.85423018,1669.34392031
30539,Bulls,97,Pelicans,100,A,2004-03-03,0,90.6,93.0,1360.60608908,1502.87780991
30540,Sixers,77,Knicks,88,A,2004-03-03,0,75.2,92.2,1423.79911923,1441.15099619
30541,Bucks,105,Magic,97,A,2004-03-03,1,105.4,102.2,1524.58002327,1368.20806448
30542,Nets,74,Suns,87,A,2004-03-03,0,84.6,94.2,1618.6255777,1402.18197945
30543,Grizzlies,97,Trailblazers,88,A,2004-03-03,1,94.6,91.2,1573.92419843,1518.16412556
30544,Thunder,84,Spurs,88,A,2004-03-03,0,94.8,85.0,1448.11929711,1661.73261432
30545,Raptors,70,Wizards,84,A,2004-03-03,0,80.2,92.2,1382.58740497,1379.53218136
30546,Bucks,98,Heat,104,A,2004-03-04,0,103.4,93.2,1530.3604194,1420.76141025
30547,Kings,114,Sixers,105,A,2004-03-04,1,103.8,82.8,1700.17586166,1414.29813158
30548,Pistons,83,Trailblazers,68,A,2004-03-04,1,91.8,90.0,1548.48049959,1509.75539071
30549,Wizards,90,Celtics,94,A,2004-03-05,0,95.0,91.6,1389.6201155,1407.55477671
30550,Nets,78,Warriors,74,A,2004-03-05,1,86.6,87.0,1603.09361942,1445.77172093
30551,Thunder,91,Lakers,99,A,2004-03-05,0,94.4,100.4,1443.59446817,1618.24783639
30552,Rockets,112,Timberwolves,109,A,2004-03-05,1,94.8,86.4,1543.28109286,1679.18592748
30553,Cavaliers,88,Pelicans,85,A,2004-03-05,1,89.0,92.0,1430.53373464,1508.99740643
30554,Hawks,96,Magic,101,A,2004-03-05,0,91.2,102.6,1403.06170355,1362.42766836
30555,Mavericks,100,Spurs,113,A,2004-03-05,0,95.0,89.6,1654.01222302,1666.25744326
30556,Knicks,109,Raptors,103,A,2004-03-05,1,94.2,86.8,1450.65198385,1372.49947083
30557,Pacers,96,Jazz,88,A,2004-03-05,1,88.8,92.6,1629.27921228,1523.08566566
30558,Bucks,97,Cavaliers,106,A,2004-03-06,0,101.6,91.6,1517.30653743,1442.75447422
30559,Pistons,97,Nuggets,66,A,2004-03-06,1,89.8,98.4,1557.37049419,1466.83325814
30560,Grizzlies,98,Clippers,92,A,2004-03-06,1,94.4,99.8,1582.33293328,1423.64559577
30561,Kings,96,Heat,102,A,2004-03-06,0,102.4,94.6,1703.4098312,1433.81529222
30562,Bulls,88,Sixers,97,A,2004-03-06,0,86.8,85.4,1354.48649257,1411.06416203
30563,Spurs,107,Suns,86,A,2004-03-06,1,92.8,94.8,1675.90514335,1417.71393773
30564,Jazz,70,Trailblazers,91,A,2004-03-06,0,89.4,85.2,1516.05040783,1500.8653961
30565,Pacers,103,Nuggets,94,A,2004-03-07,1,94.0,96.6,1636.31447011,1459.38170411
30566,Grizzlies,95,Warriors,85,A,2004-03-07,1,92.6,86.2,1588.05870749,1440.01377215
30567,Mavericks,98,Rockets,101,A,2004-03-07,0,96.4,97.6,1644.36452292,1557.00473897
30568,Trailblazers,71,Clippers,91,A,2004-03-07,0,82.4,95.2,1511.30217779,1417.91982156
30569,Nets,88,Lakers,94,A,2004-03-07,0,87.0,93.6,1608.8515682,1623.60551371
30570,Celtics,80,Timberwolves,77,A,2004-03-07,1,86.4,88.8,1417.03903367,1665.46228137
30571,Kings,107,Magic,90,A,2004-03-07,1,103.4,101.6,1686.90604008,1373.59190648
30572,Pistons,86,Thunder,65,A,2004-03-07,1,90.4,90.8,1564.82204822,1438.23679086
30573,Pelicans,76,Raptors,84,A,2004-03-07,0,91.8,87.0,1496.77666685,1364.71169453
30574,Knicks,99,Wizards,86,A,2004-03-07,1,95.0,97.4,1458.43976015,1380.13585853
30575,Cavaliers,108,Hawks,102,A,2004-03-08,1,90.8,96.2,1454.86791727,1391.89746542
30576,Suns,90,Mavericks,103,A,2004-03-08,0,93.8,96.2,1414.02428707,1631.90178918
30577,Bucks,92,Sixers,97,A,2004-03-08,0,99.2,89.0,1505.19309438,1419.44996906
30578,Lakers,83,Jazz,88,A,2004-03-08,0,90.2,87.4,1633.1811161,1505.61362614
30579,Sixers,89,Bulls,81,A,2004-03-09,1,92.0,87.2,1431.86894394,1346.10068554
30580,Clippers,85,Rockets,90,A,2004-03-09,0,92.2,97.6,1430.54467715,1569.46747271
30581,Raptors,84,Pacers,94,A,2004-03-09,0,85.6,96.0,1378.33975524,1641.62083702
30582,Spurs,88,Grizzlies,94,A,2004-03-09,0,92.0,91.8,1679.59479402,1594.03807519
30583,Magic,89,Heat,100,A,2004-03-09,0,98.6,95.2,1370.76359259,1450.31908334
30584,Celtics,87,Knicks,84,A,2004-03-09,1,88.8,93.6,1433.17718204,1466.22339279
30585,Warriors,92,Kings,96,A,2004-03-09,0,88.4,103.0,1434.03440445,1689.73435397
30586,Timberwolves,105,Thunder,92,A,2004-03-09,1,93.6,92.4,1649.32413301,1431.72711624
30587,Nuggets,117,Wizards,87,A,2004-03-09,1,101.6,96.4,1454.0753372,1372.3522259
30588,Lakers,117,Celtics,109,A,2004-03-10,1,95.0,94.0,1619.6659884,1444.12547051
30589,Bulls,65,Pistons,98,A,2004-03-10,0,84.0,83.4,1338.52034148,1571.33172285
30590,Hawks,80,Bucks,94,A,2004-03-10,0,91.4,94.4,1383.69031237,1492.7741195
30591,Nuggets,97,Nets,98,A,2004-03-10,0,101.8,86.4,1461.76559806,1599.27596581
30592,Heat,84,Pelicans,95,A,2004-03-10,0,91.2,90.2,1458.0684894,1483.14860613
30593,Wizards,99,Magic,108,A,2004-03-10,0,95.0,99.2,1364.66196504,1363.01418653
30594,Timberwolves,79,Trailblazers,92,A,2004-03-10,0,94.6,80.0,1653.76917844,1498.6773222
30595,Clippers,90,Spurs,108,A,2004-03-10,0,89.0,93.8,1424.34289991,1667.18087105
30596,Cavaliers,106,Raptors,92,A,2004-03-10,1,95.8,89.0,1463.07507032,1374.73745284
30597,Warriors,77,Jazz,91,A,2004-03-10,0,87.6,82.4,1430.30140722,1519.12875384
30598,Pelicans,86,Rockets,97,A,2004-03-11,0,86.2,95.4,1492.42799358,1575.66924995
30599,Mavericks,102,Kings,120,A,2004-03-11,0,97.4,102.2,1636.34125524,1693.4673512
30600,Wizards,124,Hawks,138,A,2004-03-12,0,105.8,97.6,1354.61453852,1376.73074251
30601,Pacers,99,Celtics,81,A,2004-03-12,1,96.6,94.6,1645.22313943,1438.78780073
30602,Clippers,89,Grizzlies,98,A,2004-03-12,0,86.6,93.4,1420.37986969,1606.45199815
